"country_short","season","week","season_week","date","value","source"
"PT","2014/2015",33,33,2015-03-18,0,"RespiCompass"
"PT","2014/2015",34,34,2015-03-25,4.1,"RespiCompass"
"PT","2014/2015",35,35,2015-04-01,0,"RespiCompass"
"PT","2014/2015",36,36,NA,NA,"RespiCompass"
"PT","2014/2015",37,37,2015-04-15,0,"RespiCompass"
"PT","2015/2016",1,1,NA,NA,"RespiCompass"
"PT","2015/2016",2,2,NA,NA,"RespiCompass"
"PT","2015/2016",3,3,NA,NA,"RespiCompass"
"PT","2015/2016",4,4,NA,NA,"RespiCompass"
"PT","2015/2016",5,5,NA,NA,"RespiCompass"
"PT","2015/2016",6,6,NA,NA,"RespiCompass"
"PT","2015/2016",7,7,NA,NA,"RespiCompass"
"PT","2015/2016",8,8,NA,NA,"RespiCompass"
"PT","2015/2016",9,9,2015-09-30,0,"RespiCompass"
"PT","2015/2016",10,10,2015-10-07,0,"RespiCompass"
"PT","2015/2016",11,11,2015-10-14,0,"RespiCompass"
"PT","2015/2016",12,12,NA,NA,"RespiCompass"
"PT","2015/2016",13,13,2015-10-28,0,"RespiCompass"
"PT","2015/2016",14,14,2015-11-04,0,"RespiCompass"
"PT","2015/2016",15,15,2015-11-11,0,"RespiCompass"
"PT","2015/2016",16,16,2015-11-18,0,"RespiCompass"
"PT","2015/2016",17,17,2015-11-25,0,"RespiCompass"
"PT","2015/2016",18,18,2015-12-02,2.62,"RespiCompass"
"PT","2015/2016",19,19,2015-12-09,0.53,"RespiCompass"
"PT","2015/2016",20,20,2015-12-16,4.3,"RespiCompass"
"PT","2015/2016",21,21,2015-12-23,6.075,"RespiCompass"
"PT","2015/2016",22,22,2015-12-30,10.8620689655172,"RespiCompass"
"PT","2015/2016",23,23,2016-01-06,18.9818181818182,"RespiCompass"
"PT","2015/2016",24,24,2016-01-13,16.7243243243243,"RespiCompass"
"PT","2015/2016",25,25,2016-01-20,30.5142857142857,"RespiCompass"
"PT","2015/2016",26,26,2016-01-27,25.3037037037037,"RespiCompass"
"PT","2015/2016",27,27,2016-02-03,9.36923076923077,"RespiCompass"
"PT","2015/2016",28,28,2016-02-10,27.2,"RespiCompass"
"PT","2015/2016",29,29,2016-02-17,20.69375,"RespiCompass"
"PT","2015/2016",30,30,2016-02-24,5.24615384615385,"RespiCompass"
"PT","2015/2016",31,31,2016-03-02,10.2272727272727,"RespiCompass"
"PT","2015/2016",32,32,2016-03-09,4.6125,"RespiCompass"
"PT","2015/2016",33,33,2016-03-16,10.05,"RespiCompass"
"PT","2015/2016",34,34,2016-03-23,4.05,"RespiCompass"
"PT","2015/2016",35,35,2016-03-30,3.46666666666667,"RespiCompass"
"PT","2015/2016",36,36,2016-04-06,5.6,"RespiCompass"
"PT","2015/2016",37,37,2016-04-13,3.3,"RespiCompass"
"PT","2015/2016",38,38,2016-04-20,2.16666666666667,"RespiCompass"
"PT","2015/2016",39,39,2016-04-27,0,"RespiCompass"
"PT","2015/2016",40,40,NA,NA,"RespiCompass"
"PT","2015/2016",41,41,2016-05-11,18.9,"RespiCompass"
"PT","2015/2016",42,42,NA,NA,"RespiCompass"
"PT","2015/2016",43,43,NA,NA,"RespiCompass"
"PT","2015/2016",44,44,2016-06-01,4.2,"RespiCompass"
"PT","2016/2017",1,1,NA,NA,"RespiCompass"
"PT","2016/2017",2,2,NA,NA,"RespiCompass"
"PT","2016/2017",3,3,NA,NA,"RespiCompass"
"PT","2016/2017",4,4,NA,NA,"RespiCompass"
"PT","2016/2017",5,5,2016-08-31,0,"RespiCompass"
"PT","2016/2017",6,6,NA,NA,"RespiCompass"
"PT","2016/2017",7,7,2016-09-14,0,"RespiCompass"
"PT","2016/2017",8,8,2016-09-21,0,"RespiCompass"
"PT","2016/2017",9,9,NA,NA,"RespiCompass"
"PT","2016/2017",10,10,2016-10-05,0,"RespiCompass"
"PT","2016/2017",11,11,2016-10-12,0,"RespiCompass"
"PT","2016/2017",12,12,2016-10-19,0.7,"RespiCompass"
"PT","2016/2017",13,13,2016-10-26,2.77142857142857,"RespiCompass"
"PT","2016/2017",14,14,2016-11-02,6.075,"RespiCompass"
"PT","2016/2017",15,15,2016-11-09,6.0375,"RespiCompass"
"PT","2016/2017",16,16,2016-11-16,11.5977272727273,"RespiCompass"
"PT","2016/2017",17,17,2016-11-23,14.5644444444444,"RespiCompass"
"PT","2016/2017",18,18,2016-11-30,19.6363636363636,"RespiCompass"
"PT","2016/2017",19,19,2016-12-07,33.5519230769231,"RespiCompass"
"PT","2016/2017",20,20,2016-12-14,46.6363636363636,"RespiCompass"
"PT","2016/2017",21,21,2016-12-21,73.3054545454545,"RespiCompass"
"PT","2016/2017",22,22,2016-12-28,32.7352380952381,"RespiCompass"
"PT","2016/2017",23,23,2017-01-04,46.44,"RespiCompass"
"PT","2016/2017",24,24,2017-01-11,16.9569230769231,"RespiCompass"
"PT","2016/2017",25,25,2017-01-18,10.0326086956522,"RespiCompass"
"PT","2016/2017",26,26,2017-01-25,3.48333333333333,"RespiCompass"
"PT","2016/2017",27,27,2017-02-01,2.2125,"RespiCompass"
"PT","2016/2017",28,28,2017-02-08,3.0625,"RespiCompass"
"PT","2016/2017",29,29,2017-02-15,0,"RespiCompass"
"PT","2016/2017",30,30,2017-02-22,0,"RespiCompass"
"PT","2016/2017",31,31,2017-03-01,0,"RespiCompass"
"PT","2016/2017",32,32,2017-03-08,0,"RespiCompass"
"PT","2016/2017",33,33,NA,NA,"RespiCompass"
"PT","2016/2017",34,34,2017-03-22,0,"RespiCompass"
"PT","2016/2017",35,35,NA,NA,"RespiCompass"
"PT","2016/2017",36,36,NA,NA,"RespiCompass"
"PT","2016/2017",37,37,NA,NA,"RespiCompass"
"PT","2016/2017",38,38,2017-04-19,0,"RespiCompass"
"PT","2016/2017",39,39,2017-04-26,0,"RespiCompass"
"PT","2016/2017",40,40,2017-05-03,0,"RespiCompass"
"PT","2017/2018",1,1,NA,NA,"RespiCompass"
"PT","2017/2018",2,2,NA,NA,"RespiCompass"
"PT","2017/2018",3,3,NA,NA,"RespiCompass"
"PT","2017/2018",4,4,NA,NA,"RespiCompass"
"PT","2017/2018",5,5,NA,NA,"RespiCompass"
"PT","2017/2018",6,6,NA,NA,"RespiCompass"
"PT","2017/2018",7,7,NA,NA,"RespiCompass"
"PT","2017/2018",8,8,NA,NA,"RespiCompass"
"PT","2017/2018",9,9,NA,NA,"RespiCompass"
"PT","2017/2018",10,10,2017-10-04,0,"RespiCompass"
"PT","2017/2018",11,11,2017-10-11,0,"RespiCompass"
"PT","2017/2018",12,12,2017-10-18,0,"RespiCompass"
"PT","2017/2018",13,13,2017-10-25,0,"RespiCompass"
"PT","2017/2018",14,14,2017-11-01,0,"RespiCompass"
"PT","2017/2018",15,15,2017-11-08,0,"RespiCompass"
"PT","2017/2018",16,16,2017-11-15,1.15294117647059,"RespiCompass"
"PT","2017/2018",17,17,2017-11-22,1.17,"RespiCompass"
"PT","2017/2018",18,18,2017-11-29,3.89333333333333,"RespiCompass"
"PT","2017/2018",19,19,2017-12-06,1.44,"RespiCompass"
"PT","2017/2018",20,20,2017-12-13,10.469387755102,"RespiCompass"
"PT","2017/2018",21,21,2017-12-20,5.54285714285714,"RespiCompass"
"PT","2017/2018",22,22,2017-12-27,29.3972222222222,"RespiCompass"
"PT","2017/2018",23,23,2018-01-03,20.6038461538462,"RespiCompass"
"PT","2017/2018",24,24,2018-01-10,17.1063829787234,"RespiCompass"
"PT","2017/2018",25,25,2018-01-17,31.5650943396226,"RespiCompass"
"PT","2017/2018",26,26,2018-01-24,22.1849315068493,"RespiCompass"
"PT","2017/2018",27,27,2018-01-31,16.0655737704918,"RespiCompass"
"PT","2017/2018",28,28,2018-02-07,15.18,"RespiCompass"
"PT","2017/2018",29,29,2018-02-14,15.8333333333333,"RespiCompass"
"PT","2017/2018",30,30,2018-02-21,11.85,"RespiCompass"
"PT","2017/2018",31,31,2018-02-28,7.77241379310345,"RespiCompass"
"PT","2017/2018",32,32,2018-03-07,8.15483870967742,"RespiCompass"
"PT","2017/2018",33,33,2018-03-14,15.72,"RespiCompass"
"PT","2017/2018",34,34,2018-03-21,0.9,"RespiCompass"
"PT","2017/2018",35,35,2018-03-28,0,"RespiCompass"
"PT","2017/2018",36,36,2018-04-04,7.35,"RespiCompass"
"PT","2017/2018",37,37,2018-04-11,0,"RespiCompass"
"PT","2017/2018",38,38,NA,NA,"RespiCompass"
"PT","2017/2018",39,39,NA,NA,"RespiCompass"
"PT","2017/2018",40,40,NA,NA,"RespiCompass"
"PT","2017/2018",41,41,2018-05-09,0,"RespiCompass"
"PT","2017/2018",42,42,2018-05-16,0,"RespiCompass"
"PT","2017/2018",43,43,NA,NA,"RespiCompass"
"PT","2017/2018",44,44,2018-05-30,0,"RespiCompass"
"PT","2018/2019",1,1,NA,NA,"RespiCompass"
"PT","2018/2019",2,2,NA,NA,"RespiCompass"
"PT","2018/2019",3,3,NA,NA,"RespiCompass"
"PT","2018/2019",4,4,NA,NA,"RespiCompass"
"PT","2018/2019",5,5,2018-08-29,0,"RespiCompass"
"PT","2018/2019",6,6,2018-09-05,0,"RespiCompass"
"PT","2018/2019",7,7,NA,NA,"RespiCompass"
"PT","2018/2019",8,8,NA,NA,"RespiCompass"
"PT","2018/2019",9,9,NA,NA,"RespiCompass"
"PT","2018/2019",10,10,2018-10-03,0,"RespiCompass"
"PT","2018/2019",11,11,2018-10-10,0,"RespiCompass"
"PT","2018/2019",12,12,2018-10-17,0,"RespiCompass"
"PT","2018/2019",13,13,2018-10-24,1.09,"RespiCompass"
"PT","2018/2019",14,14,2018-10-31,0,"RespiCompass"
"PT","2018/2019",15,15,2018-11-07,0.811111111111111,"RespiCompass"
"PT","2018/2019",16,16,2018-11-14,1.15714285714286,"RespiCompass"
"PT","2018/2019",17,17,2018-11-21,0,"RespiCompass"
"PT","2018/2019",18,18,2018-11-28,0.316,"RespiCompass"
"PT","2018/2019",19,19,2018-12-05,4.54,"RespiCompass"
"PT","2018/2019",20,20,2018-12-12,1.55294117647059,"RespiCompass"
"PT","2018/2019",21,21,2018-12-19,6.98571428571429,"RespiCompass"
"PT","2018/2019",22,22,2018-12-26,10.7130434782609,"RespiCompass"
"PT","2018/2019",23,23,2019-01-02,31.9304347826087,"RespiCompass"
"PT","2018/2019",24,24,2019-01-09,17.9837209302326,"RespiCompass"
"PT","2018/2019",25,25,2019-01-16,45.4040816326531,"RespiCompass"
"PT","2018/2019",26,26,2019-01-23,50.5949579831933,"RespiCompass"
"PT","2018/2019",27,27,2019-01-30,33.1926605504587,"RespiCompass"
"PT","2018/2019",28,28,2019-02-06,23.2337209302326,"RespiCompass"
"PT","2018/2019",29,29,2019-02-13,15.2181818181818,"RespiCompass"
"PT","2018/2019",30,30,2019-02-20,18.3947368421053,"RespiCompass"
"PT","2018/2019",31,31,2019-02-27,13.9741935483871,"RespiCompass"
"PT","2018/2019",32,32,2019-03-06,15.975,"RespiCompass"
"PT","2018/2019",33,33,2019-03-13,0.4375,"RespiCompass"
"PT","2018/2019",34,34,2019-03-20,0.944444444444444,"RespiCompass"
"PT","2018/2019",35,35,2019-03-27,0,"RespiCompass"
"PT","2018/2019",36,36,2019-04-03,0,"RespiCompass"
"PT","2018/2019",37,37,2019-04-10,0,"RespiCompass"
"PT","2018/2019",38,38,NA,NA,"RespiCompass"
"PT","2018/2019",39,39,2019-04-24,0,"RespiCompass"
"PT","2018/2019",40,40,2019-05-01,0,"RespiCompass"
"PT","2018/2019",41,41,2019-05-08,0,"RespiCompass"
"PT","2018/2019",42,42,2019-05-15,0,"RespiCompass"
"PT","2018/2019",43,43,2019-05-22,0,"RespiCompass"
"PT","2018/2019",44,44,NA,NA,"RespiCompass"
"PT","2018/2019",45,45,NA,NA,"RespiCompass"
"PT","2018/2019",46,46,NA,NA,"RespiCompass"
"PT","2018/2019",47,47,NA,NA,"RespiCompass"
"PT","2018/2019",48,48,NA,NA,"RespiCompass"
"PT","2018/2019",49,49,NA,NA,"RespiCompass"
"PT","2018/2019",50,50,NA,NA,"RespiCompass"
"PT","2018/2019",51,51,NA,NA,"RespiCompass"
"PT","2018/2019",52,52,NA,NA,"RespiCompass"
"PT","2018/2019",53,53,2019-07-31,0,"RespiCompass"
"RO","2014/2015",1,1,NA,NA,"RespiCompass"
"RO","2014/2015",2,2,NA,NA,"RespiCompass"
"RO","2014/2015",3,3,NA,NA,"RespiCompass"
"RO","2014/2015",4,4,NA,NA,"RespiCompass"
"RO","2014/2015",5,5,NA,NA,"RespiCompass"
"RO","2014/2015",6,6,NA,NA,"RespiCompass"
"RO","2014/2015",7,7,NA,NA,"RespiCompass"
"RO","2014/2015",8,8,NA,NA,"RespiCompass"
"RO","2014/2015",9,9,NA,NA,"RespiCompass"
"RO","2014/2015",10,10,NA,NA,"RespiCompass"
"RO","2014/2015",11,11,NA,NA,"RespiCompass"
"RO","2014/2015",12,12,NA,NA,"RespiCompass"
"RO","2014/2015",13,13,NA,NA,"RespiCompass"
"RO","2014/2015",14,14,NA,NA,"RespiCompass"
"RO","2014/2015",15,15,NA,NA,"RespiCompass"
"RO","2014/2015",16,16,NA,NA,"RespiCompass"
"RO","2014/2015",17,17,NA,NA,"RespiCompass"
"RO","2014/2015",18,18,2014-12-03,0.436363636363636,"RespiCompass"
"RO","2014/2015",19,19,NA,NA,"RespiCompass"
"RO","2014/2015",20,20,NA,NA,"RespiCompass"
"RO","2014/2015",21,21,NA,NA,"RespiCompass"
"RO","2014/2015",22,22,2014-12-31,0.152941176470588,"RespiCompass"
"RO","2014/2015",23,23,2015-01-07,1.18285714285714,"RespiCompass"
"RO","2014/2015",24,24,2015-01-14,1.8,"RespiCompass"
"RO","2014/2015",25,25,2015-01-21,5.45416666666667,"RespiCompass"
"RO","2014/2015",26,26,2015-01-28,7.08057553956835,"RespiCompass"
"RO","2014/2015",27,27,2015-02-04,16.6805309734513,"RespiCompass"
"RO","2014/2015",28,28,NA,NA,"RespiCompass"
"RO","2014/2015",29,29,2015-02-18,20.8576923076923,"RespiCompass"
"RO","2014/2015",30,30,2015-02-25,29.9256097560976,"RespiCompass"
"RO","2014/2015",31,31,2015-03-04,12.576,"RespiCompass"
"RO","2014/2015",32,32,2015-03-11,7.63505154639175,"RespiCompass"
"RO","2014/2015",33,33,2015-03-18,10.7905263157895,"RespiCompass"
"RO","2014/2015",34,34,2015-03-25,4.10649350649351,"RespiCompass"
"RO","2014/2015",35,35,2015-04-01,2.3125,"RespiCompass"
"RO","2014/2015",36,36,2015-04-08,0.166666666666667,"RespiCompass"
"RO","2014/2015",37,37,2015-04-15,0.285,"RespiCompass"
"RO","2014/2015",38,38,2015-04-22,0.166666666666667,"RespiCompass"
"RO","2014/2015",39,39,NA,NA,"RespiCompass"
"RO","2014/2015",40,40,2015-05-06,0.141666666666667,"RespiCompass"
"RO","2015/2016",1,1,NA,NA,"RespiCompass"
"RO","2015/2016",2,2,NA,NA,"RespiCompass"
"RO","2015/2016",3,3,NA,NA,"RespiCompass"
"RO","2015/2016",4,4,NA,NA,"RespiCompass"
"RO","2015/2016",5,5,NA,NA,"RespiCompass"
"RO","2015/2016",6,6,NA,NA,"RespiCompass"
"RO","2015/2016",7,7,NA,NA,"RespiCompass"
"RO","2015/2016",8,8,NA,NA,"RespiCompass"
"RO","2015/2016",9,9,NA,NA,"RespiCompass"
"RO","2015/2016",10,10,NA,NA,"RespiCompass"
"RO","2015/2016",11,11,NA,NA,"RespiCompass"
"RO","2015/2016",12,12,NA,NA,"RespiCompass"
"RO","2015/2016",13,13,NA,NA,"RespiCompass"
"RO","2015/2016",14,14,NA,NA,"RespiCompass"
"RO","2015/2016",15,15,NA,NA,"RespiCompass"
"RO","2015/2016",16,16,NA,NA,"RespiCompass"
"RO","2015/2016",17,17,NA,NA,"RespiCompass"
"RO","2015/2016",18,18,NA,NA,"RespiCompass"
"RO","2015/2016",19,19,NA,NA,"RespiCompass"
"RO","2015/2016",20,20,NA,NA,"RespiCompass"
"RO","2015/2016",21,21,2015-12-23,0.29,"RespiCompass"
"RO","2015/2016",22,22,2015-12-30,0.117647058823529,"RespiCompass"
"RO","2015/2016",23,23,2016-01-06,0.340740740740741,"RespiCompass"
"RO","2015/2016",24,24,2016-01-13,0.991666666666667,"RespiCompass"
"RO","2015/2016",25,25,2016-01-20,3.03571428571429,"RespiCompass"
"RO","2015/2016",26,26,2016-01-27,3.33628318584071,"RespiCompass"
"RO","2015/2016",27,27,2016-02-03,7.51203703703704,"RespiCompass"
"RO","2015/2016",28,28,2016-02-10,11.5511363636364,"RespiCompass"
"RO","2015/2016",29,29,2016-02-17,6.29095477386935,"RespiCompass"
"RO","2015/2016",30,30,2016-02-24,7.75934579439252,"RespiCompass"
"RO","2015/2016",31,31,2016-03-02,7.20886075949367,"RespiCompass"
"RO","2015/2016",32,32,2016-03-09,6.21102362204724,"RespiCompass"
"RO","2015/2016",33,33,2016-03-16,4.30941176470588,"RespiCompass"
"RO","2015/2016",34,34,2016-03-23,5.22875,"RespiCompass"
"RO","2015/2016",35,35,2016-03-30,4.8,"RespiCompass"
"RO","2015/2016",36,36,2016-04-06,6.07415730337079,"RespiCompass"
"RO","2015/2016",37,37,2016-04-13,1.39354838709677,"RespiCompass"
"RO","2015/2016",38,38,2016-04-20,1.05238095238095,"RespiCompass"
"RO","2015/2016",39,39,2016-04-27,0.503125,"RespiCompass"
"RO","2015/2016",40,40,2016-05-04,0.0545454545454545,"RespiCompass"
"RO","2015/2016",41,41,2016-05-11,0.203571428571428,"RespiCompass"
"RO","2015/2016",42,42,NA,NA,"RespiCompass"
"RO","2015/2016",43,43,2016-05-25,0.184615384615385,"RespiCompass"
"RO","2016/2017",1,1,NA,NA,"RespiCompass"
"RO","2016/2017",2,2,NA,NA,"RespiCompass"
"RO","2016/2017",3,3,NA,NA,"RespiCompass"
"RO","2016/2017",4,4,NA,NA,"RespiCompass"
"RO","2016/2017",5,5,NA,NA,"RespiCompass"
"RO","2016/2017",6,6,NA,NA,"RespiCompass"
"RO","2016/2017",7,7,NA,NA,"RespiCompass"
"RO","2016/2017",8,8,NA,NA,"RespiCompass"
"RO","2016/2017",9,9,NA,NA,"RespiCompass"
"RO","2016/2017",10,10,NA,NA,"RespiCompass"
"RO","2016/2017",11,11,NA,NA,"RespiCompass"
"RO","2016/2017",12,12,NA,NA,"RespiCompass"
"RO","2016/2017",13,13,2016-10-26,0.15,"RespiCompass"
"RO","2016/2017",14,14,NA,NA,"RespiCompass"
"RO","2016/2017",15,15,2016-11-09,0.0625,"RespiCompass"
"RO","2016/2017",16,16,2016-11-16,0.2,"RespiCompass"
"RO","2016/2017",17,17,2016-11-23,0.1,"RespiCompass"
"RO","2016/2017",18,18,2016-11-30,0.0695652173913043,"RespiCompass"
"RO","2016/2017",19,19,2016-12-07,0.673076923076923,"RespiCompass"
"RO","2016/2017",20,20,2016-12-14,0.730769230769231,"RespiCompass"
"RO","2016/2017",21,21,2016-12-21,0.917910447761194,"RespiCompass"
"RO","2016/2017",22,22,2016-12-28,4.21186440677966,"RespiCompass"
"RO","2016/2017",23,23,2017-01-04,2.89354838709677,"RespiCompass"
"RO","2016/2017",24,24,2017-01-11,3.8188679245283,"RespiCompass"
"RO","2016/2017",25,25,2017-01-18,4.39512195121951,"RespiCompass"
"RO","2016/2017",26,26,2017-01-25,2.60377358490566,"RespiCompass"
"RO","2016/2017",27,27,2017-02-01,3.68918918918919,"RespiCompass"
"RO","2016/2017",28,28,2017-02-08,0.980327868852459,"RespiCompass"
"RO","2016/2017",29,29,2017-02-15,0.748275862068966,"RespiCompass"
"RO","2016/2017",30,30,2017-02-22,1.04242424242424,"RespiCompass"
"RO","2016/2017",31,31,2017-03-01,0.826530612244898,"RespiCompass"
"RO","2016/2017",32,32,2017-03-08,0.833962264150943,"RespiCompass"
"RO","2016/2017",33,33,2017-03-15,1.2,"RespiCompass"
"RO","2016/2017",34,34,2017-03-22,2.70666666666667,"RespiCompass"
"RO","2016/2017",35,35,2017-03-29,1.08181818181818,"RespiCompass"
"RO","2016/2017",36,36,2017-04-05,0.285714285714286,"RespiCompass"
"RO","2016/2017",37,37,2017-04-12,0.290566037735849,"RespiCompass"
"RO","2016/2017",38,38,2017-04-19,0.357142857142857,"RespiCompass"
"RO","2016/2017",39,39,2017-04-26,0.152173913043478,"RespiCompass"
"RO","2016/2017",40,40,2017-05-03,0.0357142857142857,"RespiCompass"
"RO","2016/2017",41,41,NA,NA,"RespiCompass"
"RO","2016/2017",42,42,2017-05-17,0.0222222222222222,"RespiCompass"
"RO","2017/2018",1,1,NA,NA,"RespiCompass"
"RO","2017/2018",2,2,NA,NA,"RespiCompass"
"RO","2017/2018",3,3,NA,NA,"RespiCompass"
"RO","2017/2018",4,4,NA,NA,"RespiCompass"
"RO","2017/2018",5,5,NA,NA,"RespiCompass"
"RO","2017/2018",6,6,NA,NA,"RespiCompass"
"RO","2017/2018",7,7,NA,NA,"RespiCompass"
"RO","2017/2018",8,8,NA,NA,"RespiCompass"
"RO","2017/2018",9,9,NA,NA,"RespiCompass"
"RO","2017/2018",10,10,NA,NA,"RespiCompass"
"RO","2017/2018",11,11,NA,NA,"RespiCompass"
"RO","2017/2018",12,12,NA,NA,"RespiCompass"
"RO","2017/2018",13,13,NA,NA,"RespiCompass"
"RO","2017/2018",14,14,NA,NA,"RespiCompass"
"RO","2017/2018",15,15,NA,NA,"RespiCompass"
"RO","2017/2018",16,16,NA,NA,"RespiCompass"
"RO","2017/2018",17,17,NA,NA,"RespiCompass"
"RO","2017/2018",18,18,NA,NA,"RespiCompass"
"RO","2017/2018",19,19,2017-12-06,0.0666666666666666,"RespiCompass"
"RO","2017/2018",20,20,2017-12-13,0.35,"RespiCompass"
"RO","2017/2018",21,21,2017-12-20,0.6,"RespiCompass"
"RO","2017/2018",22,22,2017-12-27,0.620689655172414,"RespiCompass"
"RO","2017/2018",23,23,2018-01-03,0.239473684210526,"RespiCompass"
"RO","2017/2018",24,24,2018-01-10,1.12264150943396,"RespiCompass"
"RO","2017/2018",25,25,2018-01-17,2.05,"RespiCompass"
"RO","2017/2018",26,26,2018-01-24,2.68676470588235,"RespiCompass"
"RO","2017/2018",27,27,2018-01-31,6.10909090909091,"RespiCompass"
"RO","2017/2018",28,28,2018-02-07,20.5476923076923,"RespiCompass"
"RO","2017/2018",29,29,2018-02-14,21.8268115942029,"RespiCompass"
"RO","2017/2018",30,30,2018-02-21,12.98125,"RespiCompass"
"RO","2017/2018",31,31,2018-02-28,9.8208,"RespiCompass"
"RO","2017/2018",32,32,2018-03-07,8.04823008849558,"RespiCompass"
"RO","2017/2018",33,33,2018-03-14,6.19867549668874,"RespiCompass"
"RO","2017/2018",34,34,2018-03-21,2.30232558139535,"RespiCompass"
"RO","2017/2018",35,35,2018-03-28,1.65925925925926,"RespiCompass"
"RO","2017/2018",36,36,NA,NA,"RespiCompass"
"RO","2017/2018",37,37,2018-04-11,0.164705882352941,"RespiCompass"
"RO","2017/2018",38,38,2018-04-18,0.218181818181818,"RespiCompass"
"RO","2017/2018",39,39,2018-04-25,0.0473684210526315,"RespiCompass"
"RO","2018/2019",1,1,NA,NA,"RespiCompass"
"RO","2018/2019",2,2,NA,NA,"RespiCompass"
"RO","2018/2019",3,3,NA,NA,"RespiCompass"
"RO","2018/2019",4,4,NA,NA,"RespiCompass"
"RO","2018/2019",5,5,NA,NA,"RespiCompass"
"RO","2018/2019",6,6,NA,NA,"RespiCompass"
"RO","2018/2019",7,7,NA,NA,"RespiCompass"
"RO","2018/2019",8,8,NA,NA,"RespiCompass"
"RO","2018/2019",9,9,NA,NA,"RespiCompass"
"RO","2018/2019",10,10,NA,NA,"RespiCompass"
"RO","2018/2019",11,11,NA,NA,"RespiCompass"
"RO","2018/2019",12,12,NA,NA,"RespiCompass"
"RO","2018/2019",13,13,2018-10-24,0.161538461538461,"RespiCompass"
"RO","2018/2019",14,14,2018-10-31,0.025,"RespiCompass"
"RO","2018/2019",15,15,2018-11-07,0.1,"RespiCompass"
"RO","2018/2019",16,16,2018-11-14,0.133333333333333,"RespiCompass"
"RO","2018/2019",17,17,2018-11-21,0.0558823529411764,"RespiCompass"
"RO","2018/2019",18,18,NA,NA,"RespiCompass"
"RO","2018/2019",19,19,2018-12-05,0.659183673469388,"RespiCompass"
"RO","2018/2019",20,20,2018-12-12,0.163636363636364,"RespiCompass"
"RO","2018/2019",21,21,2018-12-19,0.363636363636364,"RespiCompass"
"RO","2018/2019",22,22,2018-12-26,0.0838709677419354,"RespiCompass"
"RO","2018/2019",23,23,2019-01-02,2.70175438596491,"RespiCompass"
"RO","2018/2019",24,24,2019-01-09,2.29397590361446,"RespiCompass"
"RO","2018/2019",25,25,2019-01-16,4.28557993730408,"RespiCompass"
"RO","2018/2019",26,26,2019-01-23,9.53518518518518,"RespiCompass"
"RO","2018/2019",27,27,2019-01-30,9.63991323210412,"RespiCompass"
"RO","2018/2019",28,28,2019-02-06,7.63155080213904,"RespiCompass"
"RO","2018/2019",29,29,2019-02-13,4.94950819672131,"RespiCompass"
"RO","2018/2019",30,30,2019-02-20,2.51379310344828,"RespiCompass"
"RO","2018/2019",31,31,2019-02-27,2.47,"RespiCompass"
"RO","2018/2019",32,32,2019-03-06,2.22352941176471,"RespiCompass"
"RO","2018/2019",33,33,2019-03-13,2.01925925925926,"RespiCompass"
"RO","2018/2019",34,34,2019-03-20,0.848484848484849,"RespiCompass"
"RO","2018/2019",35,35,2019-03-27,0.928125,"RespiCompass"
"RO","2018/2019",36,36,2019-04-03,0.76551724137931,"RespiCompass"
"RO","2018/2019",37,37,2019-04-10,0.67741935483871,"RespiCompass"
"RO","2018/2019",38,38,2019-04-17,0.188461538461538,"RespiCompass"
"RO","2018/2019",39,39,2019-04-24,0.0161290322580645,"RespiCompass"
"RO","2023/2024",1,1,NA,NA,"RespiCompass"
"RO","2023/2024",2,2,NA,NA,"RespiCompass"
"RO","2023/2024",3,3,NA,NA,"RespiCompass"
"RO","2023/2024",4,4,NA,NA,"RespiCompass"
"RO","2023/2024",5,5,NA,NA,"RespiCompass"
"RO","2023/2024",6,6,NA,NA,"RespiCompass"
"RO","2023/2024",7,7,NA,NA,"RespiCompass"
"RO","2023/2024",8,8,NA,NA,"RespiCompass"
"RO","2023/2024",9,9,NA,NA,"RespiCompass"
"RO","2023/2024",10,10,2023-10-04,0,"RespiCompass"
"RO","2023/2024",11,11,2023-10-11,0,"RespiCompass"
"RO","2023/2024",12,12,2023-10-18,0,"RespiCompass"
"RO","2023/2024",13,13,NA,NA,"RespiCompass"
"RO","2023/2024",14,14,2023-11-01,0.0062222222222222,"RespiCompass"
"RO","2023/2024",15,15,2023-11-08,0.0179487179487179,"RespiCompass"
"RO","2023/2024",16,16,2023-11-15,0.0113513513513513,"RespiCompass"
"RO","2023/2024",17,17,2023-11-22,0.0387596899224806,"RespiCompass"
"RO","2023/2024",18,18,2023-11-29,0.0038461538461538,"RespiCompass"
"RO","2023/2024",19,19,2023-12-06,0.0379310344827586,"RespiCompass"
"RO","2023/2024",20,20,2023-12-13,0.0422680412371134,"RespiCompass"
"RO","2023/2024",21,21,2023-12-20,0.409689440993789,"RespiCompass"
"RO","2023/2024",22,22,2023-12-27,0.411242603550296,"RespiCompass"
"RO","2023/2024",23,23,2024-01-03,2.57372262773723,"RespiCompass"
"RO","2023/2024",24,24,2024-01-10,2.56024716786818,"RespiCompass"
"RO","2023/2024",25,25,2024-01-17,3.18461538461538,"RespiCompass"
"RO","2023/2024",26,26,2024-01-24,10.906191588785,"RespiCompass"
"RO","2023/2024",27,27,2024-01-31,7.23233532934132,"RespiCompass"
"RO","2023/2024",28,28,2024-02-07,5.84227467811159,"RespiCompass"
